date_updated,state,start_date,end_date,tot_cases,new_cases,tot_deaths,new_deaths,new_historic_cases,new_historic_deaths
05/20/2021,KS,05/13/2021,05/19/2021,312861,1213,5048,22,0,0
05/20/2021,MS,05/13/2021,05/19/2021,315894,1744,7267,24,0,0
05/20/2021,VI,05/13/2021,05/19/2021,3308,52,27,0,0,0
05/20/2021,IN,05/13/2021,05/19/2021,737282,5472,13518,74,0,0
05/20/2021,SD,05/13/2021,05/19/2021,123822,308,1994,6,0,0
05/20/2021,FL,05/13/2021,05/19/2021,2299596,21047,36282,400,0,0
05/20/2021,VT,05/13/2021,05/19/2021,23882,369,262,2,0,0
05/20/2021,MT,05/13/2021,05/19/2021,110925,632,1600,7,0,0
05/20/2021,RI,05/13/2021,05/19/2021,143551,851,2694,7,0,0
05/20/2021,LA,05/13/2021,05/19/2021,467056,3051,10507,46,0,0
05/20/2021,VA,05/13/2021,05/19/2021,670639,3024,11009,105,0,0
05/20/2021,MN,05/13/2021,05/19/2021,595545,5728,7676,34,0,0
05/20/2021,WI,05/13/2021,05/19/2021,670789,3187,7732,46,0,0
05/20/2021,ID,05/13/2021,05/19/2021,190711,1125,2074,10,0,0
05/20/2021,CA,05/13/2021,05/19/2021,3827885,9853,61273,278,0,0
05/20/2021,FSM,05/13/2021,05/19/2021,1,0,0,0,0,0
05/20/2021,NC,05/13/2021,05/19/2021,982872,6561,13370,99,0,0
05/20/2021,SC,05/13/2021,05/19/2021,589471,3871,9647,58,0,0
05/20/2021,OR,05/13/2021,05/19/2021,196787,3773,2601,41,0,0
05/20/2021,NJ,05/13/2021,05/19/2021,1012165,3181,26030,148,0,0
05/20/2021,NE,05/13/2021,05/19/2021,219534,548,2710,4,0,0
05/20/2021,NH,05/13/2021,05/19/2021,97978,885,1340,18,0,0
05/20/2021,KY,05/13/2021,05/19/2021,453087,2613,6668,53,0,0
05/20/2021,WY,05/13/2021,05/19/2021,59374,479,713,1,0,0
05/20/2021,MI,05/13/2021,05/19/2021,982399,12023,19930,395,0,0
05/20/2021,NV,05/13/2021,05/19/2021,321716,2002,5545,30,0,0
05/20/2021,AZ,05/13/2021,05/19/2021,874562,3951,17490,63,0,0
05/20/2021,DC,05/13/2021,05/19/2021,48634,298,1124,9,0,0
05/20/2021,CT,05/13/2021,05/19/2021,345948,1807,8204,43,0,0
05/20/2021,AR,05/13/2021,05/19/2021,339600,1389,6111,19,0,0
05/20/2021,PA,05/13/2021,05/19/2021,1202965,11108,26999,249,0,0
05/20/2021,GU,05/13/2021,05/19/2021,8124,61,139,0,0,0
05/20/2021,AS,05/13/2021,05/19/2021,0,0,0,0,0,0
05/20/2021,NM,05/13/2021,05/19/2021,201489,1262,4112,8,0,0
05/20/2021,ME,05/13/2021,05/19/2021,66535,1490,816,18,0,0
05/20/2021,CO,05/13/2021,05/19/2021,539056,7678,6511,78,0,0
05/20/2021,GA,05/13/2021,05/19/2021,1117337,5174,20514,129,0,0
05/20/2021,PR,05/13/2021,05/19/2021,137153,1282,2461,49,0,0
05/20/2021,TN,05/13/2021,05/19/2021,855289,4041,12312,54,0,0
01/20/2022,AK,01/13/2022,01/19/2022,185787,15735,1047,66,0,0
05/20/2021,OH,05/13/2021,05/19/2021,1093536,6354,20148,109,0,0
05/20/2021,OK,05/13/2021,05/19/2021,451469,931,6917,40,0,0
05/20/2021,RMI,05/13/2021,05/19/2021,4,0,0,0,0,0
05/20/2021,PW,05/13/2021,05/19/2021,0,0,0,0,0,0
05/21/2020,GA,05/14/2020,05/20/2020,39807,4393,1686,181,0,0
05/21/2020,AR,05/14/2020,05/20/2020,5411,1051,168,17,0,0
05/21/2020,DE,05/14/2020,05/20/2020,8426,1111,418,77,0,0
05/21/2020,VI,05/14/2020,05/20/2020,69,0,6,0,0,0
05/21/2020,GU,05/14/2020,05/20/2020,154,2,5,0,0,0
05/21/2020,PR,05/14/2020,05/20/2020,1198,145,125,10,0,0
05/21/2020,MS,05/14/2020,05/20/2020,11972,1881,570,106,0,0
05/21/2020,TN,05/14/2020,05/20/2020,18708,2119,309,37,0,0
05/21/2020,NM,05/14/2020,05/20/2020,6298,936,283,52,0,0
05/21/2020,OH,05/14/2020,05/20/2020,29442,3721,1823,242,0,0
05/21/2020,IL,05/14/2020,05/20/2020,100418,15729,4524,733,0,0
05/21/2020,MO,05/14/2020,05/20/2020,11637,1103,744,87,0,0
05/21/2020,CO,05/14/2020,05/20/2020,22450,2395,1361,93,0,0
05/21/2020,ND,05/14/2020,05/20/2020,2078,431,51,11,0,0
05/21/2020,ME,05/14/2020,05/20/2020,1818,304,73,7,0,0
05/21/2020,PW,05/14/2020,05/20/2020,0,0,0,0,0,0
05/21/2020,PA,05/14/2020,05/20/2020,67831,5836,4997,649,0,0
05/21/2020,NYC,05/14/2020,05/20/2020,197232,6769,21629,4915,0,0
05/21/2020,NY,05/14/2020,05/20/2020,159820,6409,7902,-3442,0,0
05/21/2020,IA,05/14/2020,05/20/2020,15623,2341,393,87,0,0
05/21/2020,WA,05/14/2020,05/20/2020,19142,1278,5,0,0,0
01/27/2022,AK,01/20/2022,01/26/2022,202626,16839,1077,30,0,0
05/21/2020,SD,05/14/2020,05/20/2020,4177,445,46,7,0,0
05/21/2020,OK,05/14/2020,05/20/2020,5532,675,299,20,0,0
05/21/2020,AL,05/14/2020,05/20/2020,13186,2364,522,74,0,0
05/21/2020,NV,05/14/2020,05/20/2020,7308,832,377,46,0,0
05/21/2020,FSM,05/14/2020,05/20/2020,0,0,0,0,0,0
05/21/2020,SC,05/14/2020,05/20/2020,9177,1139,407,46,0,0
05/21/2020,MI,05/14/2020,05/20/2020,57311,5489,5295,351,0,0
05/21/2020,WY,05/14/2020,05/20/2020,788,100,11,4,0,0
05/21/2020,NJ,05/14/2020,05/20/2020,150712,9035,12520,1072,0,0
05/21/2020,NC,05/14/2020,05/20/2020,20986,4274,766,94,0,0
05/21/2020,RI,05/14/2020,05/20/2020,12489,1443,705,105,0,0
05/21/2020,LA,05/14/2020,05/20/2020,35316,2693,2609,228,0,0
05/21/2020,KY,05/14/2020,05/20/2020,8172,1321,376,55,0,0
05/21/2020,ID,05/14/2020,05/20/2020,2506,213,76,7,0,0
05/21/2020,NE,05/14/2020,05/20/2020,10743,1986,240,44,0,0
05/21/2020,VA,05/14/2020,05/20/2020,32910,6166,1074,147,0,0
05/21/2020,DC,05/14/2020,05/20/2020,7551,967,407,57,0,0
05/21/2020,CT,05/14/2020,05/20/2020,39456,3361,3529,404,0,0
05/21/2020,AZ,05/14/2020,05/20/2020,14906,2690,747,152,0,0
05/21/2020,MN,05/14/2020,05/20/2020,17607,4723,1127,195,0,0
05/21/2020,OR,05/14/2020,05/20/2020,3795,382,144,10,0,0
05/21/2020,NH,05/14/2020,05/20/2020,3868,569,190,40,0,0
05/21/2020,CA,05/14/2020,05/20/2020,84248,13039,3364,536,0,0
05/21/2020,MT,05/14/2020,05/20/2020,478,16,16,0,0,0
05/21/2020,WI,05/14/2020,05/20/2020,13411,2508,523,55,0,0
05/21/2020,MA,05/14/2020,05/20/2020,91221,6870,6066,751,0,0
05/21/2020,HI,05/14/2020,05/20/2020,638,15,14,0,0,0
05/21/2020,IN,05/14/2020,05/20/2020,29277,3798,1878,241,0,0
05/21/2020,AS,05/14/2020,05/20/2020,0,0,0,0,0,0
05/21/2020,RMI,05/14/2020,05/20/2020,0,0,0,0,0,0
05/21/2020,MP,05/14/2020,05/20/2020,21,2,2,0,0,0
05/21/2020,WV,05/14/2020,05/20/2020,1565,168,68,11,0,0
05/21/2020,MD,05/14/2020,05/20/2020,42323,7511,2123,315,0,0
05/21/2020,FL,05/14/2020,05/20/2020,47473,5068,2095,268,0,0
05/21/2020,TX,05/14/2020,05/20/2020,46175,7887,1523,274,0,0
05/21/2020,UT,05/14/2020,05/20/2020,7702,1102,88,14,0,0
05/21/2020,KS,05/14/2020,05/20/2020,8424,1024,208,17,0,0
05/21/2020,VT,05/14/2020,05/20/2020,940,14,59,2,0,0
05/26/2022,ND,05/19/2022,05/25/2022,243340,882,2285,3,0,0
05/26/2022,NYC,05/19/2022,05/25/2022,2482802,29079,40365,66,0,0
05/26/2022,AL,05/19/2022,05/25/2022,1310521,3859,19651,18,0,0
05/26/2022,OK,05/19/2022,05/25/2022,1045565,2037,14416,38,0,0
05/26/2022,HI,05/19/2022,05/25/2022,275057,8813,1495,16,0,0
05/26/2022,GU,05/19/2022,05/25/2022,48907,241,362,1,0,0
05/26/2022,MP,05/19/2022,05/25/2022,11333,18,34,0,0,0
05/26/2022,VT,05/19/2022,05/25/2022,130937,1807,702,7,0,0
05/26/2022,WV,05/19/2022,05/25/2022,512572,4890,6933,28,0,0
05/26/2022,IA,05/19/2022,05/25/2022,776136,3955,9586,16,0,0
05/26/2022,FL,05/19/2022,05/25/2022,6101783,60248,74315,149,0,0
05/26/2022,TX,05/19/2022,05/25/2022,6873058,31017,88083,59,0,0
05/26/2022,PR,05/19/2022,05/25/2022,647141,26444,4330,45,0,0
05/26/2022,MO,05/19/2022,05/25/2022,1452785,7622,20636,30,0,0
05/26/2022,GA,05/19/2022,05/25/2022,2556016,14332,38181,43,0,0
05/26/2022,MD,05/19/2022,05/25/2022,1078122,15887,14580,36,0,0
2/3/22,AK,01/27/2022,2/2/22,216048,13422,1089,12,0,0
05/26/2022,KS,05/19/2022,05/25/2022,785995,3133,8888,93,0,0
05/26/2022,PW,05/19/2022,05/25/2022,5020,84,6,0,0,0
05/26/2022,MS,05/19/2022,05/25/2022,805800,2489,12466,5,0,0
05/26/2022,NC,05/19/2022,05/25/2022,2754991,28794,25061,30,0,0
05/26/2022,MT,05/19/2022,05/25/2022,277497,1305,3400,15,0,0
05/26/2022,NH,05/19/2022,05/25/2022,323326,3425,2528,13,0,0
05/26/2022,RI,05/19/2022,05/25/2022,369940,5076,3565,4,0,0
05/26/2022,WI,05/19/2022,05/25/2022,1664367,14752,14568,57,0,0
05/26/2022,DC,05/19/2022,05/25/2022,148270,2107,1342,0,0,0
05/26/2022,CA,05/19/2022,05/25/2022,9493324,108013,90486,270,0,0
05/26/2022,FSM,05/19/2022,05/25/2022,30,16,0,0,0,0
05/26/2022,SC,05/19/2022,05/25/2022,1495762,8034,17905,15,0,0
05/26/2022,OR,05/19/2022,05/25/2022,757209,11486,7607,39,0,0
05/26/2022,WY,05/19/2022,05/25/2022,157861,452,1820,0,0,0
05/26/2022,MN,05/19/2022,05/25/2022,1500462,12247,12854,48,0,0
05/26/2022,NE,05/19/2022,05/25/2022,477709,1962,4327,4,0,0
05/26/2022,MI,05/19/2022,05/25/2022,2527831,25968,36351,136,0,0
05/26/2022,VA,05/19/2022,05/25/2022,1769771,22988,20320,32,0,0
05/26/2022,CT,05/19/2022,05/25/2022,800506,11240,10937,15,0,0
05/26/2022,KY,05/19/2022,05/25/2022,1362085,8655,15904,78,0,0
05/26/2022,NV,05/19/2022,05/25/2022,728449,6190,10872,48,0,0
05/26/2022,AZ,05/19/2022,05/25/2022,2049627,11498,30299,40,0,0
05/26/2022,ID,05/19/2022,05/25/2022,450337,1583,4934,2,0,0
05/26/2022,NJ,05/19/2022,05/25/2022,2370508,35253,33651,66,0,0
05/26/2022,LA,05/19/2022,05/25/2022,1254595,6717,17313,15,0,0
05/26/2022,SD,05/19/2022,05/25/2022,239703,594,2925,8,0,0
05/26/2022,UT,05/19/2022,05/25/2022,947981,5499,4768,4,0,0
05/26/2022,AS,05/19/2022,05/25/2022,6110,45,31,1,0,0
05/26/2022,OH,05/19/2022,05/25/2022,2743577,19536,38574,38,0,0
05/26/2022,MA,05/19/2022,05/25/2022,1855500,25472,20544,91,0,0
05/26/2022,AR,05/19/2022,05/25/2022,841676,2241,11445,47,0,0
05/26/2022,RMI,05/19/2022,05/25/2022,17,0,0,0,0,0
05/26/2022,NY,05/19/2022,05/25/2022,2911805,33374,28339,115,0,0
05/26/2022,PA,05/19/2022,05/25/2022,2908253,30637,45050,236,0,0
05/26/2022,WA,05/19/2022,05/25/2022,1569199,22190,12024,193,0,0
05/26/2022,CO,05/19/2022,05/25/2022,1467474,11660,12580,26,0,0
05/26/2022,NM,05/19/2022,05/25/2022,532240,4094,7731,81,0,0
05/26/2022,DE,05/19/2022,05/25/2022,273762,4058,2979,10,0,0
05/26/2022,IL,05/19/2022,05/25/2022,3274357,37068,38114,73,0,0
05/26/2022,VI,05/19/2022,05/25/2022,19252,701,113,0,0,0
05/26/2022,ME,05/19/2022,05/25/2022,261587,3838,2346,10,0,0
05/26/2022,TN,05/19/2022,05/25/2022,2051779,9004,26371,115,0,0
05/26/2022,IN,05/19/2022,05/25/2022,1727818,9323,23688,28,0,0
05/27/2021,VT,05/20/2021,05/26/2021,24111,229,263,1,0,0
05/27/2021,PR,05/20/2021,05/26/2021,138214,1061,2489,28,0,0
05/27/2021,IL,05/20/2021,05/26/2021,1378392,8054,25056,195,0,0
05/27/2021,RMI,05/20/2021,05/26/2021,4,0,0,0,0,0
05/27/2021,HI,05/20/2021,05/26/2021,35073,375,526,10,0,0
05/27/2021,AL,05/20/2021,05/26/2021,542828,1938,11132,92,0,0
05/27/2021,PW,05/20/2021,05/26/2021,0,0,0,0,0,0
05/27/2021,MD,05/20/2021,05/26/2021,458879,2114,9037,80,0,0
2/10/22,AK,2/3/22,2/9/22,224165,8117,1110,21,0,0
05/27/2021,IN,05/20/2021,05/26/2021,741699,4417,13571,53,0,0
05/27/2021,TX,05/20/2021,05/26/2021,2913853,12162,51306,261,0,0
05/27/2021,TN,05/20/2021,05/26/2021,858277,2988,12371,59,0,0
05/27/2021,VI,05/20/2021,05/26/2021,3399,91,27,0,0,0
05/27/2021,KS,05/20/2021,05/26/2021,313985,1124,5056,8,0,0
05/27/2021,GU,05/20/2021,05/26/2021,8154,30,139,0,0,0
05/27/2021,OH,05/20/2021,05/26/2021,1099580,6044,20249,101,0,0
05/27/2021,WV,05/20/2021,05/26/2021,160783,1628,2788,21,0,0
05/27/2021,AR,05/20/2021,05/26/2021,340866,1266,6126,15,0,0
05/27/2021,ME,05/20/2021,05/26/2021,67424,889,825,9,0,0
05/27/2021,AZ,05/20/2021,05/26/2021,878312,3750,17570,80,0,0
05/27/2021,MI,05/20/2021,05/26/2021,989999,7600,20241,311,0,0
05/27/2021,NE,05/20/2021,05/26/2021,219994,460,2729,19,0,0
05/27/2021,FSM,05/20/2021,05/26/2021,1,0,0,0,0,0
05/27/2021,MN,05/20/2021,05/26/2021,599287,3742,7702,26,0,0
05/27/2021,OR,05/20/2021,05/26/2021,199784,2997,2639,38,0,0
05/27/2021,CT,05/20/2021,05/26/2021,346980,1032,8227,23,0,0
05/27/2021,CA,05/20/2021,05/26/2021,3836560,8675,61494,221,0,0
05/27/2021,DC,05/20/2021,05/26/2021,48822,188,1131,7,0,0
05/27/2021,WY,05/20/2021,05/26/2021,59961,587,719,6,0,0
05/27/2021,KY,05/20/2021,05/26/2021,455181,2094,6721,53,0,0
05/27/2021,WI,05/20/2021,05/26/2021,673306,2517,7765,33,0,0
05/27/2021,VA,05/20/2021,05/26/2021,673310,2671,11093,84,0,0
05/27/2021,ID,05/20/2021,05/26/2021,191736,1025,2087,13,0,0
05/27/2021,NC,05/20/2021,05/26/2021,988460,5588,13441,71,0,0
05/27/2021,NH,05/20/2021,05/26/2021,98470,492,1346,6,0,0
05/27/2021,MT,05/20/2021,05/26/2021,111455,530,1605,5,0,0
05/27/2021,LA,05/20/2021,05/26/2021,469842,2786,10561,54,0,0
05/27/2021,RI,05/20/2021,05/26/2021,144128,577,2699,5,0,0
05/27/2021,NV,05/20/2021,05/26/2021,323249,1533,5570,25,0,0
05/27/2021,NJ,05/20/2021,05/26/2021,1014971,2806,26159,129,0,0
05/27/2021,SC,05/20/2021,05/26/2021,591834,2363,9687,40,0,0
05/27/2021,WA,05/20/2021,05/26/2021,432361,7465,5037,86,0,0
05/27/2021,OK,05/20/2021,05/26/2021,452493,1024,7288,371,0,0
05/27/2021,AS,05/20/2021,05/26/2021,0,0,0,0,0,0
05/27/2021,MP,05/20/2021,05/26/2021,181,5,2,0,0,0
05/27/2021,CO,05/20/2021,05/26/2021,544481,5425,6564,53,0,0
05/27/2021,SD,05/20/2021,05/26/2021,124063,241,2003,9,0,0
05/27/2021,FL,05/20/2021,05/26/2021,2316141,16545,36642,360,0,0
05/27/2021,MO,05/20/2021,05/26/2021,604648,3261,9489,85,0,0
05/27/2021,MS,05/20/2021,05/26/2021,317064,1170,7301,34,0,0
05/27/2021,ND,05/20/2021,05/26/2021,109778,416,1513,6,0,0
05/27/2021,MA,05/20/2021,05/26/2021,706027,2735,17839,46,0,0
05/27/2021,NY,05/20/2021,05/26/2021,1148803,5112,19769,57,0,0
05/27/2021,GA,05/20/2021,05/26/2021,1121313,3976,20705,191,0,0
05/27/2021,DE,05/20/2021,05/26/2021,107170,599,1823,9,0,0
05/27/2021,PA,05/20/2021,05/26/2021,1211782,8817,27194,195,0,0
05/27/2021,IA,05/20/2021,05/26/2021,371027,973,6044,26,0,0
05/27/2021,NM,05/20/2021,05/26/2021,202570,1081,4254,142,0,0
05/27/2021,NYC,05/20/2021,05/26/2021,949295,3288,33137,104,0,0
05/27/2021,UT,05/20/2021,05/26/2021,405071,1661,2293,17,0,0
05/28/2020,NM,05/21/2020,05/27/2020,7251,953,329,46,0,0
05/28/2020,DE,05/21/2020,05/27/2020,9197,771,467,49,0,0
05/28/2020,WV,05/21/2020,05/27/2020,1888,323,73,5,0,0
05/28/2020,AS,05/21/2020,05/27/2020,0,0,0,0,0,0
05/28/2020,HI,05/21/2020,05/27/2020,647,9,14,0,0,0
05/28/2020,PR,05/21/2020,05/27/2020,1245,47,129,4,0,0
05/28/2020,AR,05/21/2020,05/27/2020,6513,1102,195,27,0,0
05/28/2020,ND,05/21/2020,05/27/2020,2438,360,58,7,0,0
05/28/2020,TX,05/21/2020,05/27/2020,51750,5575,1685,162,0,0
05/28/2020,CO,05/21/2020,05/27/2020,24610,2160,1452,91,0,0
05/28/2020,FL,05/21/2020,05/27/2020,52634,5161,2318,223,0,0
05/28/2020,AL,05/21/2020,05/27/2020,16263,3077,583,61,0,0
05/28/2020,OK,05/21/2020,05/27/2020,6227,695,322,23,0,0
05/28/2020,MS,05/21/2020,05/27/2020,14050,2078,670,100,0,0
05/28/2020,VT,05/21/2020,05/27/2020,957,17,59,0,0,0
05/28/2020,MO,05/21/2020,05/27/2020,12840,1203,789,45,0,0
02/17/2022,AK,2/10/22,02/16/2022,228123,3958,1137,27,0,0
05/28/2020,KS,05/21/2020,05/27/2020,9200,776,217,9,0,0
05/28/2020,RMI,05/21/2020,05/27/2020,0,0,0,0,0,0
05/28/2020,MP,05/21/2020,05/27/2020,22,1,2,0,0,0
05/28/2020,IL,05/21/2020,05/27/2020,114312,13894,5082,558,0,0
05/28/2020,NY,05/21/2020,05/27/2020,164997,5177,8191,289,0,0
05/28/2020,NYC,05/21/2020,05/27/2020,203285,6053,22044,415,0,0
05/28/2020,VA,05/21/2020,05/27/2020,40246,7336,1275,201,0,0
05/28/2020,NH,05/21/2020,05/27/2020,4286,418,223,33,0,0
05/28/2020,CA,05/21/2020,05/27/2020,99217,14969,3706,342,0,0
05/28/2020,WY,05/21/2020,05/27/2020,859,71,14,3,0,0
05/28/2020,MT,05/21/2020,05/27/2020,481,3,17,1,0,0
05/28/2020,DC,05/21/2020,05/27/2020,8406,855,445,38,0,0
05/28/2020,NV,05/21/2020,05/27/2020,8149,841,402,25,0,0
05/28/2020,MI,05/21/2020,05/27/2020,60590,3279,5573,278,0,0
05/28/2020,NJ,05/21/2020,05/27/2020,156909,6197,13143,623,0,0
05/28/2020,FSM,05/21/2020,05/27/2020,0,0,0,0,0,0
05/28/2020,WI,05/21/2020,05/27/2020,16464,3053,605,82,0,0
05/28/2020,CT,05/21/2020,05/27/2020,42212,2756,3803,274,0,0
05/28/2020,RI,05/21/2020,05/27/2020,13557,1068,792,87,0,0
05/28/2020,NC,05/21/2020,05/27/2020,25582,4596,930,164,0,0
05/28/2020,AZ,05/21/2020,05/27/2020,17319,2413,834,87,0,0
05/28/2020,NE,05/21/2020,05/27/2020,12515,1772,274,34,0,0
05/28/2020,KY,05/21/2020,05/27/2020,9073,901,400,24,0,0
05/28/2020,OR,05/21/2020,05/27/2020,4036,241,148,4,0,0
05/28/2020,MN,05/21/2020,05/27/2020,22393,4786,1331,204,0,0
05/28/2020,LA,05/21/2020,05/27/2020,38486,3170,2721,112,0,0
05/28/2020,SC,05/21/2020,05/27/2020,10624,1447,466,59,0,0
05/28/2020,ID,05/21/2020,05/27/2020,2699,193,81,5,0,0
05/28/2020,GU,05/21/2020,05/27/2020,170,16,5,0,0,0
05/28/2020,MA,05/21/2020,05/27/2020,95604,4383,6547,481,0,0
05/28/2020,IN,05/21/2020,05/27/2020,32433,3156,2033,155,0,0
05/28/2020,IA,05/21/2020,05/27/2020,18368,2745,496,103,0,0
05/28/2020,VI,05/21/2020,05/27/2020,69,0,6,0,0,0
05/28/2020,PW,05/21/2020,05/27/2020,0,0,0,0,0,0
05/28/2020,TN,05/21/2020,05/27/2020,21387,2679,353,44,0,0
05/28/2020,MD,05/21/2020,05/27/2020,48426,6103,2392,269,0,0
05/28/2020,WA,05/21/2020,05/27/2020,20751,1609,18,13,0,0
05/28/2020,PA,05/21/2020,05/27/2020,72967,5136,5479,482,0,0
05/28/2020,ME,05/21/2020,05/27/2020,2136,318,81,8,0,0
05/28/2020,OH,05/21/2020,05/27/2020,33442,4000,2035,212,0,0
05/28/2020,UT,05/21/2020,05/27/2020,8690,988,102,14,0,0
05/28/2020,GA,05/21/2020,05/27/2020,44595,4788,1925,239,0,0
05/28/2020,SD,05/21/2020,05/27/2020,4706,529,54,8,0,0
06/16/2022,FL,6/9/22,06/15/2022,6314821,74381,74841,266,0,0
06/16/2022,VT,6/9/22,06/15/2022,134169,787,722,6,0,0
06/16/2022,AS,6/9/22,06/15/2022,6270,78,31,0,0,0
06/16/2022,NM,6/9/22,06/15/2022,549246,6500,7869,13,0,0
06/16/2022,CO,6/9/22,06/15/2022,1512806,16936,12706,49,0,0
06/16/2022,MO,6/9/22,06/15/2022,1482479,10487,20824,14,0,0
02/24/2022,AK,02/17/2022,02/23/2022,230807,2684,1159,22,0,0
06/16/2022,PA,6/9/22,06/15/2022,2972282,17476,45447,145,0,0
06/16/2022,SD,6/9/22,06/15/2022,242297,974,2931,3,0,0
06/16/2022,PR,6/9/22,06/15/2022,723832,24261,4460,40,0,0
06/16/2022,HI,6/9/22,06/15/2022,298751,6842,1549,14,0,0
06/16/2022,AL,6/9/22,06/15/2022,1331452,8495,19696,20,0,0
06/16/2022,ME,6/9/22,06/15/2022,267182,1611,2408,7,0,0
06/16/2022,OK,6/9/22,06/15/2022,1054953,3884,14454,20,0,0
06/16/2022,UT,6/9/22,06/15/2022,967622,6619,4793,9,0,0
06/16/2022,PW,6/9/22,06/15/2022,5165,39,6,0,0,0
06/16/2022,GU,6/9/22,06/15/2022,50485,706,370,3,0,0
06/16/2022,IL,6/9/22,06/15/2022,3371262,28720,38368,98,0,0
06/16/2022,WI,6/9/22,06/15/2022,1703197,11221,14707,39,0,0
06/16/2022,NJ,6/9/22,06/15/2022,2444707,20101,33896,86,0,0
06/16/2022,NH,6/9/22,06/15/2022,329230,1416,2565,10,0,0
06/16/2022,RI,6/9/22,06/15/2022,379023,2280,3595,11,0,0
06/16/2022,NE,6/9/22,06/15/2022,485378,2579,4340,4,0,0
06/16/2022,SC,6/9/22,06/15/2022,1524771,10348,17995,25,0,0
06/16/2022,LA,6/9/22,06/15/2022,1280955,9943,17363,17,0,0
06/16/2022,KY,6/9/22,06/15/2022,1388895,9095,16063,59,0,0
06/16/2022,MN,6/9/22,06/15/2022,1533786,10569,12960,30,0,0
06/16/2022,CT,6/9/22,06/15/2022,821751,6794,11015,16,0,0
06/16/2022,MT,6/9/22,06/15/2022,283053,2088,3439,7,0,0
06/16/2022,FSM,6/9/22,06/15/2022,38,4,0,0,0,0
06/16/2022,CA,6/9/22,06/15/2022,9839072,121961,91104,213,0,0
06/16/2022,AZ,6/9/22,06/15/2022,2093680,16334,30399,28,0,0
06/16/2022,OR,6/9/22,06/15/2022,788127,10428,7720,38,0,0
06/16/2022,WY,6/9/22,06/15/2022,162119,2212,1824,0,0,0
06/16/2022,DC,6/9/22,06/15/2022,153436,1458,1348,0,0,0
06/16/2022,MI,6/9/22,06/15/2022,2581397,15578,36670,134,0,0
06/16/2022,NV,6/9/22,06/15/2022,751504,9129,10967,32,0,0
06/16/2022,VA,6/9/22,06/15/2022,1829020,18595,20412,14,0,0
06/16/2022,ID,6/9/22,06/15/2022,457026,2449,4950,8,0,0
06/16/2022,NC,6/9/22,06/15/2022,2830528,23254,25150,29,0,0
06/16/2022,OH,6/9/22,06/15/2022,2798900,18247,38634,0,0,0
06/16/2022,GA,6/9/22,06/15/2022,2608161,19387,38345,67,0,0
06/16/2022,IA,6/9/22,06/15/2022,788265,3996,9614,0,0,0
06/16/2022,WV,6/9/22,06/15/2022,524431,3535,7016,19,0,0
06/16/2022,MS,6/9/22,06/15/2022,818550,5200,12489,10,0,0
06/16/2022,MA,6/9/22,06/15/2022,1902067,12519,20800,91,0,0
06/16/2022,DE,6/9/22,06/15/2022,281449,1928,3001,6,0,0
06/16/2022,NY,6/9/22,06/15/2022,2969934,15417,28583,61,0,0
06/16/2022,MP,6/9/22,06/15/2022,11482,79,34,0,0,0
06/16/2022,ND,6/9/22,06/15/2022,246543,1069,2294,1,0,0
06/16/2022,AR,6/9/22,06/15/2022,852229,4418,11526,18,0,0
06/16/2022,KS,6/9/22,06/15/2022,797863,3985,8897,1,0,0
06/16/2022,VI,6/9/22,06/15/2022,20562,230,117,2,0,0
06/16/2022,NYC,6/9/22,06/15/2022,2554807,21162,40599,97,0,0
06/16/2022,TX,6/9/22,06/15/2022,7005664,49479,88247,78,0,0
06/16/2022,MD,6/9/22,06/15/2022,1113849,9765,14702,48,0,0
06/16/2022,IN,6/9/22,06/15/2022,1753106,7986,23802,35,0,0
06/16/2022,RMI,6/9/22,06/15/2022,18,0,0,0,0,0
06/16/2022,TN,6/9/22,06/15/2022,2086157,12639,26531,46,0,0
06/16/2022,WA,6/9/22,06/15/2022,1625225,17777,12432,102,0,0
06/17/2021,MD,6/10/21,06/16/2021,461470,607,9695,37,0,0
06/17/2021,PW,6/10/21,06/16/2021,2,1,0,0,0,0
06/17/2021,IN,6/10/21,06/16/2021,750168,2366,13761,56,0,0
06/17/2021,CO,6/10/21,06/16/2021,555401,2847,6724,50,0,0
06/17/2021,VT,6/10/21,06/16/2021,24333,49,264,0,0,0
06/17/2021,AS,6/10/21,06/16/2021,0,0,0,0,0,0
3/3/22,AK,02/24/2022,3/2/22,232898,2091,1187,28,0,0
06/17/2021,MA,6/10/21,06/16/2021,709079,620,17953,36,0,0
06/17/2021,PR,6/10/21,06/16/2021,139490,301,2539,14,0,0
06/17/2021,PA,6/10/21,06/16/2021,1223368,2564,27574,104,0,0
06/17/2021,IA,6/10/21,06/16/2021,372761,574,6108,24,0,0
06/17/2021,TX,6/10/21,06/16/2021,2945465,8616,51932,182,0,0
06/17/2021,IL,6/10/21,06/16/2021,1388311,2059,25531,119,0,0
06/17/2021,AR,6/10/21,06/16/2021,345005,1663,6201,31,0,0
06/17/2021,OK,6/10/21,06/16/2021,455143,1052,7352,29,0,0
06/17/2021,GU,6/10/21,06/16/2021,8266,36,139,0,0,0
06/17/2021,DC,6/10/21,06/16/2021,49223,96,1139,2,0,0
06/17/2021,NC,6/10/21,06/16/2021,997911,2738,13586,40,0,0
06/17/2021,WI,6/10/21,06/16/2021,676408,679,8035,41,0,0
